id,tool,configuration,target,%consistent_result,distribution
1,amandroid,116dcfbc705e50820a01593288f9424f,com.angrydoughnuts.android.alarmclock,0.8,2
1,amandroid,b8b8f599206ffee9059479531a3b6287,uk.co.yahoo.p1rpp.calendartrigger,0,2
1,amandroid,a4209cb5a70c5363bc7f75bd4f586076,com.angrydoughnuts.android.alarmclock,0.8,2
1,amandroid,4672fe4d54a5ee15f1ee35f59479e55c,com.angrydoughnuts.android.alarmclock,0.8,3
2,amandroid-nondex,b8b8f599206ffee9059479531a3b6287,org.jak,0.3043478261,6
2,amandroid-nondex,a4209cb5a70c5363bc7f75bd4f586076,protect.budgetwatch,0.2857142857,2
2,amandroid-nondex,0b14c72cdff3ab81a153d6b095699e26,com.angrydoughnuts.android.alarmclock,0.8,2
2,amandroid-nondex,b8b8f599206ffee9059479531a3b6287,protect.budgetwatch,0.2857142857,2
2,amandroid-nondex,6510e2a6fe6777759abec7b257668533,net.khertan.forrunners,0.5,2
2,amandroid-nondex,116dcfbc705e50820a01593288f9424f,uk.co.yahoo.p1rpp.calendartrigger,0.8,2
2,amandroid-nondex,0b14c72cdff3ab81a153d6b095699e26,uk.co.yahoo.p1rpp.calendartrigger,0.6,3
2,amandroid-nondex,a4209cb5a70c5363bc7f75bd4f586076,org.jak,0.3255813953,5
3,infer,935b8bda3c9cf07eec0536f6093b3442,openssl,0.9963814939,2
3,infer,2602d35f8886ead93cd9c14b043d8c42,openssl,0.999742666,2
3,infer,9ac9bd572de91ade1e393ee378198993,openssl,0.9923136049,5
3,infer,2898272de7a2600510f25ebbec21688a,openssl,0.9899432697,5
3,infer,62bd23a9f5f1c1ea3f2c5cdc8139824b,openssl,0.9958709677,2
3,infer,58c476e384478fef38f8e2729c5a2261,openssl,0.9994855967,4
3,infer,8cebaa9715a54745a437dfc636a50653,openssl,0.9997425997,2
3,infer,e3482f3a5ab78e13d147fb3e20057e18,openssl,0.9997412008,2
3,infer,5b4008f6de260bfe66284f98c26fc6e4,openssl,0.996659815,5
3,infer,8ed854389533b680c51ad0424fa84806,openssl,0.9945750452,4
3,infer,3dbbc7f62b0c3c72c83d67b10c9e9420,openssl,0.9994828032,2
3,infer,4502287e1ef198a3f37f883087c04275,openssl,0.9994858612,2
3,infer,b4abef33914ef6cd460654ff3cd814e8,openssl,0.9981954112,3
3,infer,935b8bda3c9cf07eec0536f6093b3442,sqlite,0.9856115108,3
3,infer,8ed854389533b680c51ad0424fa84806,sqlite,0.9928057554,2
3,infer,2898272de7a2600510f25ebbec21688a,sqlite,0.9856115108,3
4,flowdroid,c3691c8c978c193be0f76b3dca548a6f,AnonymousClass1.apk,0,2
4,flowdroid,12640df7ab55e01ea3efcc752406dbd5,BroadcastReceiverLifecycle2.apk,0.5,2
4,flowdroid,60b5f6e8fc01a15b992da562324195ab,JavaThread2.apk,0,2
4,flowdroid,4dde2fedc1162d565f1a9db9d69d5e8d,StringToOutputStream1.apk,0,2
4,flowdroid,7b5480bdb06b2ff39ebfb2bcedd2f657,JavaThread2.apk,0,2
4,flowdroid,c3691c8c978c193be0f76b3dca548a6f,org.zamedev.gloomydungeons2.opensource,0,2
4,flowdroid,3e08bc7711e3a5e63a963192df9c8993,org.afhdownloader,0.5,2
4,flowdroid,918d026f316f05a94cb0aa2e1b4d1e1c,nya.miku.wishmaster,0.6666666667,2
4,flowdroid,61db1a6e875f7aa49112390245c397fb,org.fdroid.fdroid,0.52,5
4,flowdroid,12640df7ab55e01ea3efcc752406dbd5,org.zamedev.gloomydungeons2.opensource,0.7,3
4,flowdroid,f2b8b5d1e14f9d87752c7f640606a7c2,org.schabi.newpipe,0,2
4,flowdroid,c3691c8c978c193be0f76b3dca548a6f,ar.rulosoft.mimanganu,0.3333333333,3
4,flowdroid,c3691c8c978c193be0f76b3dca548a6f,org.fdroid.fdroid,0.7586206897,4
4,flowdroid,918d026f316f05a94cb0aa2e1b4d1e1c,org.jfedor.frozenbubble,0.5,2
4,flowdroid,9d38717e4c77e61fa7366382d360e839,com.angrydoughnuts.android.alarmclock,0,2
4,flowdroid,61db1a6e875f7aa49112390245c397fb,com.angrydoughnuts.android.alarmclock,0.7272727273,3
4,flowdroid,61db1a6e875f7aa49112390245c397fb,ar.rulosoft.mimanganu,0.8333333333,2
4,flowdroid,79decd8cd5fc212f57aa924f0d23e76f,ar.rulosoft.mimanganu,0.5,3
4,flowdroid,3d42058705611ed0e83612b6dff38a35,org.fdroid.fdroid,0,2
4,flowdroid,12640df7ab55e01ea3efcc752406dbd5,net.ddns.mlsoftlaberge.trycorder,0.75,3
4,flowdroid,fa5f287e71adc271e7e0f4e7f28ba496,com.github.yeriomin.yalpstore,0,4
4,flowdroid,c3691c8c978c193be0f76b3dca548a6f,org.dnaq.dialer2,0.6666666667,2
4,flowdroid,61db1a6e875f7aa49112390245c397fb,org.jfedor.frozenbubble,0.5,2
4,flowdroid,c3691c8c978c193be0f76b3dca548a6f,com.angrydoughnuts.android.alarmclock,0.5,4
4,flowdroid,61db1a6e875f7aa49112390245c397fb,org.afhdownloader,0,2
4,flowdroid,918d026f316f05a94cb0aa2e1b4d1e1c,com.angrydoughnuts.android.alarmclock,0.9090909091,2
4,flowdroid,918d026f316f05a94cb0aa2e1b4d1e1c,org.schabi.newpipe,0,4
4,flowdroid,918d026f316f05a94cb0aa2e1b4d1e1c,org.fdroid.fdroid,0.4285714286,5
4,flowdroid,918d026f316f05a94cb0aa2e1b4d1e1c,eu.kanade.tachiyomi,0,2
4,flowdroid,79decd8cd5fc212f57aa924f0d23e76f,nya.miku.wishmaster,0.3333333333,2
4,flowdroid,e152e10ec924ac0b3be7b5ee2022661a,com.angrydoughnuts.android.alarmclock,0,2
4,flowdroid,e152e10ec924ac0b3be7b5ee2022661a,nya.miku.wishmaster,0,2
4,flowdroid,4d2fbdc92f6db591ef367f4e609f6aea,org.jak,0,2
4,flowdroid,fa5f287e71adc271e7e0f4e7f28ba496,org.zamedev.gloomydungeons2.opensource,0.5,4
4,flowdroid,c3691c8c978c193be0f76b3dca548a6f,org.schabi.newpipe,0,4
4,flowdroid,60b5f6e8fc01a15b992da562324195ab,com.angrydoughnuts.android.alarmclock,0.6428571429,5
4,flowdroid,12640df7ab55e01ea3efcc752406dbd5,com.angrydoughnuts.android.alarmclock,0.5454545455,3
5,flowdroid-nondex,54053f65232db5b8a016eb3df256907b,JavaThread2.apk,0,2
5,flowdroid-nondex,918d026f316f05a94cb0aa2e1b4d1e1c,BroadcastReceiverLifecycle2.apk,0.3333333333,2
5,flowdroid-nondex,fa5f287e71adc271e7e0f4e7f28ba496,BroadcastReceiverLifecycle2.apk,0.6,2
5,flowdroid-nondex,fa5f287e71adc271e7e0f4e7f28ba496,BroadcastTaintAndLeak1.apk,0.3333333333,2
5,flowdroid-nondex,61db1a6e875f7aa49112390245c397fb,BroadcastTaintAndLeak1.apk,0.3333333333,2
5,flowdroid-nondex,918d026f316f05a94cb0aa2e1b4d1e1c,BroadcastTaintAndLeak1.apk,0.3333333333,2
5,flowdroid-nondex,54053f65232db5b8a016eb3df256907b,BroadcastTaintAndLeak1.apk,0,2
5,flowdroid-nondex,54053f65232db5b8a016eb3df256907b,BroadcastReceiverLifecycle2.apk,0.5,2
5,flowdroid-nondex,c3691c8c978c193be0f76b3dca548a6f,BroadcastTaintAndLeak1.apk,0.3333333333,2
5,flowdroid-nondex,d4bda2f41ac052fdcd0890aec02ef8cb,com.angrydoughnuts.android.alarmclock,0.5,2
5,flowdroid-nondex,c3691c8c978c193be0f76b3dca548a6f,net.ddns.mlsoftlaberge.trycorder,0.6666666667,2
5,flowdroid-nondex,60b5f6e8fc01a15b992da562324195ab,net.ddns.mlsoftlaberge.trycorder,0,2
5,flowdroid-nondex,918d026f316f05a94cb0aa2e1b4d1e1c,org.afhdownloader,0.5,4
5,flowdroid-nondex,3e08bc7711e3a5e63a963192df9c8993,com.angrydoughnuts.android.alarmclock,0.6,2
5,flowdroid-nondex,60b5f6e8fc01a15b992da562324195ab,org.jak,0,2
5,flowdroid-nondex,fa5f287e71adc271e7e0f4e7f28ba496,com.angrydoughnuts.android.alarmclock,0.2222222222,6
5,flowdroid-nondex,1e9c00f5704518e138859b037784c841,org.afhdownloader,0.5,2
5,flowdroid-nondex,61db1a6e875f7aa49112390245c397fb,eu.kanade.tachiyomi,0.4285714286,3
5,flowdroid-nondex,12640df7ab55e01ea3efcc752406dbd5,uk.co.yahoo.p1rpp.calendartrigger,0.9230769231,2
5,flowdroid-nondex,12640df7ab55e01ea3efcc752406dbd5,com.itds.sms.ping,0,2
5,flowdroid-nondex,12640df7ab55e01ea3efcc752406dbd5,org.jak,0,2
5,flowdroid-nondex,4dde2fedc1162d565f1a9db9d69d5e8d,net.ddns.mlsoftlaberge.trycorder,0.5,3
5,flowdroid-nondex,12640df7ab55e01ea3efcc752406dbd5,org.afhdownloader,0.125,6
5,flowdroid-nondex,7b5480bdb06b2ff39ebfb2bcedd2f657,com.angrydoughnuts.android.alarmclock,0.1111111111,6
5,flowdroid-nondex,79decd8cd5fc212f57aa924f0d23e76f,org.afhdownloader,0.3333333333,3
5,flowdroid-nondex,3d42058705611ed0e83612b6dff38a35,com.github.yeriomin.yalpstore,0,3
5,flowdroid-nondex,3d42058705611ed0e83612b6dff38a35,com.angrydoughnuts.android.alarmclock,0.3333333333,2
5,flowdroid-nondex,7b5480bdb06b2ff39ebfb2bcedd2f657,uk.co.yahoo.p1rpp.calendartrigger,0.6,3
5,flowdroid-nondex,d4bda2f41ac052fdcd0890aec02ef8cb,nya.miku.wishmaster,0.5,2
5,flowdroid-nondex,c3691c8c978c193be0f76b3dca548a6f,com.github.yeriomin.yalpstore,0.2,3
5,flowdroid-nondex,918d026f316f05a94cb0aa2e1b4d1e1c,ar.rulosoft.mimanganu,0.5,5
5,flowdroid-nondex,f2b8b5d1e14f9d87752c7f640606a7c2,org.afhdownloader,0.5,2
6,soot,234742a4f906d1b27c48e466be3d2223,Ser7.jar,0.9565383605,3
6,soot,234742a4f906d1b27c48e466be3d2223,ExtSer3.jar,0.9638338089,2
6,soot,234742a4f906d1b27c48e466be3d2223,Ser9.jar,0.9347344225,4
6,soot,234742a4f906d1b27c48e466be3d2223,SerLam1.jar,0.9520599251,3
6,soot,234742a4f906d1b27c48e466be3d2223,Ser8.jar,0.9228912587,5
6,soot,234742a4f906d1b27c48e466be3d2223,Ser1.jar,0.9532207569,3
6,soot,234742a4f906d1b27c48e466be3d2223,ExtSer2.jar,0.9638338089,2
6,soot,234742a4f906d1b27c48e466be3d2223,SI4.jar,0.9259872338,4
6,soot,234742a4f906d1b27c48e466be3d2223,Ser6.jar,0.9532207569,3
6,soot,234742a4f906d1b27c48e466be3d2223,ExtSer1.jar,0.939072181,3
6,soot,234742a4f906d1b27c48e466be3d2223,Ser4.jar,0.929686952,4
6,soot,234742a4f906d1b27c48e466be3d2223,SerLam2.jar,0.9503072497,3
6,soot,234742a4f906d1b27c48e466be3d2223,Ser5.jar,0.9474296776,3
6,soot,234742a4f906d1b27c48e466be3d2223,DP1.jar,0.9624343684,3
6,soot,234742a4f906d1b27c48e466be3d2223,Ser2.jar,0.9673712053,2
6,soot,234742a4f906d1b27c48e466be3d2223,Ser3.jar,0.9534435112,3
6,soot,234742a4f906d1b27c48e466be3d2223,TC2.jar,0.9094984754,4
6,soot,234742a4f906d1b27c48e466be3d2223,CL1.jar,0.9326643293,5
6,soot,234742a4f906d1b27c48e466be3d2223,CL2.jar,0.9446175543,4
6,soot,234742a4f906d1b27c48e466be3d2223,Unsafe7.jar,0.9657288688,2
6,soot,234742a4f906d1b27c48e466be3d2223,CL4.jar,0.9519057199,3
6,soot,234742a4f906d1b27c48e466be3d2223,Unsafe1.jar,0.9564354023,3
6,soot,234742a4f906d1b27c48e466be3d2223,Unsafe6.jar,0.9548544429,3
6,soot,234742a4f906d1b27c48e466be3d2223,CL3.jar,0.9548715955,3
6,soot,234742a4f906d1b27c48e466be3d2223,Unsafe2.jar,0.9443827883,4
6,soot,234742a4f906d1b27c48e466be3d2223,Unsafe5.jar,0.9380494357,5
6,soot,234742a4f906d1b27c48e466be3d2223,Unsafe4.jar,0.9321272629,5
6,soot,234742a4f906d1b27c48e466be3d2223,JVMC5.jar,0.9249937256,3
6,soot,234742a4f906d1b27c48e466be3d2223,Unsafe3.jar,0.9566134598,3
6,soot,234742a4f906d1b27c48e466be3d2223,JVMC4.jar,0.9084715901,4
6,soot,234742a4f906d1b27c48e466be3d2223,JVMC1.jar,0.9706940049,2
6,soot,234742a4f906d1b27c48e466be3d2223,SPM1.jar,0.9468418216,3
6,soot,234742a4f906d1b27c48e466be3d2223,JVMC3.jar,0.9283296118,3
6,soot,234742a4f906d1b27c48e466be3d2223,SPM6.jar,0.9493736192,3
6,soot,234742a4f906d1b27c48e466be3d2223,SPM7.jar,0.9652446035,2
6,soot,234742a4f906d1b27c48e466be3d2223,SPM4.jar,0.9610313921,2
6,soot,234742a4f906d1b27c48e466be3d2223,SPM3.jar,0.9562712401,3
6,soot,234742a4f906d1b27c48e466be3d2223,TMR6.jar,0.9569281994,3
6,soot,234742a4f906d1b27c48e466be3d2223,SPM5.jar,0.9383410697,4
6,soot,234742a4f906d1b27c48e466be3d2223,TMR7.jar,0.9346288696,4
6,soot,234742a4f906d1b27c48e466be3d2223,TMR8.jar,0.9541486443,3
6,soot,234742a4f906d1b27c48e466be3d2223,TMR1.jar,0.9449597871,4
6,soot,234742a4f906d1b27c48e466be3d2223,TMR5.jar,0.8984581345,5
6,soot,234742a4f906d1b27c48e466be3d2223,TMR2.jar,0.9476787567,3
6,soot,234742a4f906d1b27c48e466be3d2223,TMR4.jar,0.9302870813,3
6,soot,234742a4f906d1b27c48e466be3d2223,TMR3.jar,0.9463308969,3
6,soot,234742a4f906d1b27c48e466be3d2223,Lambda1.jar,0.924192493,4
6,soot,234742a4f906d1b27c48e466be3d2223,CSR4.jar,0.9412944493,4
6,soot,234742a4f906d1b27c48e466be3d2223,CSR3.jar,0.9643737135,2
6,soot,234742a4f906d1b27c48e466be3d2223,CSR2.jar,0.9334815638,4
6,soot,234742a4f906d1b27c48e466be3d2223,CSR1.jar,0.9205771465,4
6,soot,234742a4f906d1b27c48e466be3d2223,CFNE1.jar,0.9446432139,3
6,soot,234742a4f906d1b27c48e466be3d2223,CFNE3.jar,0.9220550367,5
6,soot,234742a4f906d1b27c48e466be3d2223,CFNE2.jar,0.9287006034,4
6,soot,234742a4f906d1b27c48e466be3d2223,CFNE4.jar,0.9226165433,5
6,soot,234742a4f906d1b27c48e466be3d2223,TR7.jar,0.9466144653,4
6,soot,234742a4f906d1b27c48e466be3d2223,TR9.jar,0.953052647,2
6,soot,234742a4f906d1b27c48e466be3d2223,TR1.jar,0.9499848329,3
6,soot,234742a4f906d1b27c48e466be3d2223,TR8.jar,0.9555864068,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,SI8.jar,0.9235134357,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,SI6.jar,0.923917816,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,SI1.jar,0.9374703799,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,SI7.jar,0.928875433,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,SI2.jar,0.9412632624,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,SI5.jar,0.9551460306,2
6,soot,8c2acff5bb6b07ab32954d2104093b4f,SI4.jar,0.9447975776,3
6,soot,234742a4f906d1b27c48e466be3d2223,TR6.jar,0.9455669008,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,SI3.jar,0.9307562526,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,J8DIM6.jar,0.9345286702,3
6,soot,234742a4f906d1b27c48e466be3d2223,TR3.jar,0.9478994036,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,J8DIM1.jar,0.9345150293,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,J8DIM4.jar,0.9563638108,3
6,soot,234742a4f906d1b27c48e466be3d2223,TR2.jar,0.9729314304,2
6,soot,234742a4f906d1b27c48e466be3d2223,TR4.jar,0.9473878452,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,J8DIM2.jar,0.9377681762,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,J8DIM3.jar,0.9322587241,3
6,soot,234742a4f906d1b27c48e466be3d2223,TR5.jar,0.9554600161,2
6,soot,234742a4f906d1b27c48e466be3d2223,LRR1.jar,0.9330943776,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,J8SIM1.jar,0.9285188171,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,J8DIM5.jar,0.9144779307,5
6,soot,8c2acff5bb6b07ab32954d2104093b4f,Ser7.jar,0.967753683,2
6,soot,234742a4f906d1b27c48e466be3d2223,LRR2.jar,0.9510557793,2
6,soot,8c2acff5bb6b07ab32954d2104093b4f,Ser9.jar,0.9527505371,2
6,soot,8c2acff5bb6b07ab32954d2104093b4f,ExtSer3.jar,0.9096352292,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,ExtSer2.jar,0.9273523913,4
6,soot,234742a4f906d1b27c48e466be3d2223,LRR3.jar,0.9344039701,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,ExtSer1.jar,0.9104641224,5
6,soot,8c2acff5bb6b07ab32954d2104093b4f,Ser8.jar,0.9196276633,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,Ser6.jar,0.9400680681,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,Ser1.jar,0.9282061468,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,SerLam1.jar,0.9333743922,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,Ser4.jar,0.9083284234,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,SerLam2.jar,0.930011493,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,Ser2.jar,0.9348912402,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,Ser3.jar,0.940234713,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,Ser5.jar,0.9244942234,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,DP1.jar,0.9804449904,2
6,soot,8c2acff5bb6b07ab32954d2104093b4f,VC4.jar,0.9337733153,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,VC3.jar,0.931251923,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,VC2.jar,0.9339377105,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,VC1.jar,0.9347684611,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,TC1.jar,0.9582377196,2
6,soot,8c2acff5bb6b07ab32954d2104093b4f,TC6.jar,0.943636226,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,TC3.jar,0.918261541,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,TC5.jar,0.9328447706,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,TC4.jar,0.9539602411,2
6,soot,8c2acff5bb6b07ab32954d2104093b4f,TC2.jar,0.9328351422,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,LIB2.jar,0.9222569794,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,LIB4.jar,0.9296956667,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,LIB5.jar,0.942597953,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,LIB1.jar,0.9290950862,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,LIB3.jar,0.9404872645,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,CL2.jar,0.9626509612,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,CL1.jar,0.9666516209,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,CL4.jar,0.9716317253,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,CL3.jar,0.9640656136,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,Unsafe6.jar,0.9645905,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,Unsafe1.jar,0.9705092123,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,Unsafe2.jar,0.9732841428,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,Unsafe7.jar,0.9633033821,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,Unsafe4.jar,0.9818603738,2
6,soot,8c2acff5bb6b07ab32954d2104093b4f,Unsafe5.jar,0.9729680365,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,JVMC5.jar,0.9427798019,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,Unsafe3.jar,0.9827049501,2
6,soot,8c2acff5bb6b07ab32954d2104093b4f,JVMC2.jar,0.9207210297,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,JVMC3.jar,0.951305076,2
6,soot,8c2acff5bb6b07ab32954d2104093b4f,JVMC4.jar,0.9259065054,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,JVMC1.jar,0.9267431628,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,SPM7.jar,0.9496118813,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,MR4.jar,0.9654740493,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,SPM6.jar,0.9331229191,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,SPM1.jar,0.9176050517,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,SPM4.jar,0.9139329891,5
6,soot,8c2acff5bb6b07ab32954d2104093b4f,SPM3.jar,0.9697204119,2
6,soot,8c2acff5bb6b07ab32954d2104093b4f,SPM2.jar,0.9249872023,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,SPM5.jar,0.9403203251,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,TMR8.jar,0.918535481,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,TMR6.jar,0.928337746,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,TMR1.jar,0.9182363139,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,TMR7.jar,0.9440906724,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,TMR2.jar,0.9140145727,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,TMR5.jar,0.9438446786,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,TMR3.jar,0.9390632913,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,NVC4.jar,0.9316274742,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,NVC3.jar,0.9268088528,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,NVC2.jar,0.9416508238,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,NVC5.jar,0.938504546,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,NVC1.jar,0.9290150362,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,Lambda1.jar,0.9373970259,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,Lambda2.jar,0.9275447049,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,Lambda3.jar,0.9220575517,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,MR3.jar,0.9293577501,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,Lambda4.jar,0.9549898211,2
6,soot,8c2acff5bb6b07ab32954d2104093b4f,MR2.jar,0.9466113436,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,MR5.jar,0.9209650986,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,MR7.jar,0.9646948591,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,MR6.jar,0.9526835235,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,CSR4.jar,0.9608686957,2
6,soot,8c2acff5bb6b07ab32954d2104093b4f,MR1.jar,0.9478515854,2
6,soot,8c2acff5bb6b07ab32954d2104093b4f,CSR3.jar,0.9199666672,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,CSR2.jar,0.9188028214,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,CFNE1.jar,0.9712718488,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,CSR1.jar,0.9302149395,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,CFNE2.jar,0.9640804547,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,CFNE3.jar,0.9803239784,2
6,soot,8c2acff5bb6b07ab32954d2104093b4f,CFNE4.jar,0.9783610114,2
6,soot,8c2acff5bb6b07ab32954d2104093b4f,TR7.jar,0.916678863,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,TR9.jar,0.9278815668,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,TR8.jar,0.9595195006,2
6,soot,8c2acff5bb6b07ab32954d2104093b4f,TR1.jar,0.9210473564,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,TR6.jar,0.9825521364,2
6,soot,8c2acff5bb6b07ab32954d2104093b4f,TR4.jar,0.9306572276,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,TR3.jar,0.9349005868,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,TR5.jar,0.9770335718,2
6,soot,8c2acff5bb6b07ab32954d2104093b4f,TR2.jar,0.9179806262,5
6,soot,8c2acff5bb6b07ab32954d2104093b4f,LRR1.jar,0.9275212883,3
6,soot,8c2acff5bb6b07ab32954d2104093b4f,LRR3.jar,0.9216713389,4
6,soot,8c2acff5bb6b07ab32954d2104093b4f,LRR2.jar,0.9176921473,4
6,soot,ad6f758b85b88c13763ae6d42930de87,SI8.jar,0.936521794,4
6,soot,ad6f758b85b88c13763ae6d42930de87,SI6.jar,0.9710863687,2
6,soot,ad6f758b85b88c13763ae6d42930de87,SI1.jar,0.9477089203,3
6,soot,ad6f758b85b88c13763ae6d42930de87,SI7.jar,0.9532993257,3
6,soot,ad6f758b85b88c13763ae6d42930de87,SI2.jar,0.9474605129,3
6,soot,ad6f758b85b88c13763ae6d42930de87,SI5.jar,0.9362014996,4
6,soot,ad6f758b85b88c13763ae6d42930de87,SI4.jar,0.966843113,2
6,soot,ad6f758b85b88c13763ae6d42930de87,SI3.jar,0.9451450836,3
6,soot,ad6f758b85b88c13763ae6d42930de87,J8DIM6.jar,0.9664331648,2
6,soot,ad6f758b85b88c13763ae6d42930de87,J8DIM1.jar,0.9385129715,4
6,soot,ad6f758b85b88c13763ae6d42930de87,J8DIM2.jar,0.9367223107,4
6,soot,ad6f758b85b88c13763ae6d42930de87,J8DIM3.jar,0.9492565907,3
6,soot,ad6f758b85b88c13763ae6d42930de87,J8DIM4.jar,0.9496160522,3
6,soot,ad6f758b85b88c13763ae6d42930de87,J8DIM5.jar,0.9219509952,5
6,soot,ad6f758b85b88c13763ae6d42930de87,Ser7.jar,0.9172589065,5
6,soot,ad6f758b85b88c13763ae6d42930de87,J8SIM1.jar,0.9494406662,3
6,soot,ad6f758b85b88c13763ae6d42930de87,Ser9.jar,0.9286913804,4
6,soot,ad6f758b85b88c13763ae6d42930de87,VC3.jar,0.944447517,4
6,soot,ad6f758b85b88c13763ae6d42930de87,ExtSer3.jar,0.9378110137,3
6,soot,ad6f758b85b88c13763ae6d42930de87,ExtSer2.jar,0.9446338345,3
6,soot,ad6f758b85b88c13763ae6d42930de87,Ser8.jar,0.9595259279,2
6,soot,ad6f758b85b88c13763ae6d42930de87,Ser1.jar,0.9471940909,3
6,soot,ad6f758b85b88c13763ae6d42930de87,ExtSer1.jar,0.9550355114,3
6,soot,ad6f758b85b88c13763ae6d42930de87,Ser6.jar,0.9273258334,5
6,soot,ad6f758b85b88c13763ae6d42930de87,SerLam1.jar,0.9484292397,3
6,soot,ad6f758b85b88c13763ae6d42930de87,Ser4.jar,0.9290603745,4
6,soot,ad6f758b85b88c13763ae6d42930de87,Ser3.jar,0.9682539236,2
